1.239939156888309468e-01,1.382321583986074742e-01,1.535386788352890164e-01,1.331543166977354198e-01,1.277229577181500098e-01,1.550678411920115574e-01,4.839392166568460066e-03,4.573095216843993394e-03,8.325294364354696164e-03,1.565581521739130566e-01,1.130271739130434827e-01,1.461798913043478310e-01,2.352963832065986249e-01,2.353758130715513097e-01,2.396266281579629842e-01,4.243899402746765387e-02,4.208785165926250821e-02,4.514124017624325524e-02,1.386483718692989864e-01,2.367662748120376304e-01,3.553455949374756395e-03,2.496706060215428055e-02
1.469071895424836627e-01,9.458366013071894951e-02,1.288738562091503170e-01,1.431007537861748447e-01,1.265939390696823597e-01,1.296981790388462841e-01,7.490932362516126118e-03,4.476357633953513201e-03,4.512692274955587383e-03,1.296694754719446008e-01,7.939340400471142645e-02,1.612241165327585046e-01,3.089971829257120439e-01,2.904006156799653349e-01,3.392132140278387165e-01,7.150808626977636639e-02,7.604428000123392151e-02,1.150418420703663847e-01,1.331309572982345146e-01,3.128703375445053836e-01,3.274755917881330691e-03,5.178026688680090195e-02
2.071303521408563442e-01,1.214793165467625835e-01,1.358548419367747173e-01,1.345984700614903384e-01,1.337903357534200588e-01,1.245924255021440830e-01,5.152199198456479216e-03,5.409858113825076129e-03,3.576672198084921220e-03,1.739785000000000081e-01,1.218714999999999937e-01,1.685744999999999882e-01,3.472021444890958097e-01,3.659711886949751913e-01,3.427803206680389847e-01,1.524587734901924341e-01,1.376794729300826470e-01,1.080712324150474996e-01,1.309937437723515119e-01,3.519845512840366619e-01,2.760923867211606108e-03,7.737262375180568863e-02
2.087253100597152022e-01,1.836880544509024160e-01,1.973518603582912201e-01,2.168258264403039037e-01,1.861515254775766570e-01,2.093151291847609452e-01,2.109814321312472249e-02,1.326699855778963946e-02,1.945559419963949557e-02,1.939614913489511594e-01,1.615895533802386153e-01,2.342378655642321228e-01,2.695185285845565493e-01,2.646598956558076643e-01,3.755411952594636116e-01,3.781265262718056658e-02,3.272936599382111206e-02,1.246818406332785567e-01,2.040974937008804835e-01,3.032398731666092750e-01,1.053916000993416167e-02,4.477917358272157783e-02
3.458750000000000019e-02,2.341874999999999860e-02,2.927916666666666515e-02,1.746929047549281300e-01,1.483937766833158256e-01,1.533608047805233299e-01,8.901895350696341705e-03,5.546098645906391046e-03,7.050159287034653277e-03,4.070347222222222422e-02,3.141250000000000292e-02,1.516944444444444373e-02,2.136106700220831156e-01,2.249243572348114673e-01,1.572398893036172085e-01,1.832837016932619897e-02,2.645363846962312318e-02,1.263139510250319182e-02,1.588158287395890766e-01,1.985916388535039212e-01,4.212517022681528354e-03,1.152425598264090502e-02
2.381211180124223614e-01,1.322714285714285676e-01,9.160124223602483795e-02,2.443744178827876590e-01,2.112816473749353496e-01,1.777838799702493033e-01,2.923511304159678512e-02,1.752873462555556983e-02,9.872801602002078888e-03,1.940677966101694851e-01,1.123635459405694370e-01,1.555081641522319535e-01,4.468359189699419587e-01,3.170969586384945194e-01,3.213394486289913310e-01,5.239433269041697816e-01,6.274899285650067937e-02,7.117649398493415547e-02,2.111466484093240947e-01,3.617574420791425660e-01,1.182943871872479437e-02,1.774886973577949334e-01
1.164798941798941834e-01,1.158338624338624279e-01,1.612761904761904896e-01,3.012017691286306698e-01,2.853954092136775089e-01,2.907745741586661437e-01,7.815326565457195174e-02,6.076880601046381891e-02,9.039912183974575799e-02,1.514412698412698488e-01,1.327767195767195763e-01,1.093719576719576758e-01,3.517770744880636680e-01,4.322380168974711001e-01,4.327398090848041390e-01,1.408210933543342369e-01,2.423963632460637840e-01,2.033842295973960212e-01,2.924572508336580889e-01,4.055849668234463579e-01,4.468753485880061493e-02,1.154468237844949868e-01
1.124157486474154227e-01,8.426295861078469951e-02,1.004478195684766345e-01,2.731219467137752654e-01,2.607738679990372899e-01,2.534915441432494254e-01,6.835335230653212524e-02,5.161171555580206655e-02,4.448995643079952517e-02,1.012405475880052141e-01,8.440665796344647143e-02,1.114823989569752316e-01,2.750801455645134341e-01,3.547182230776985135e-01,3.480307619474032332e-01,6.972860223868615481e-02,1.159460299694024948e-01,1.172062800259914134e-01,2.624624529520206972e-01,3.259430435298717454e-01,3.217194460562798619e-02,5.966840957729791645e-02
1.093783333333333274e-01,7.474166666666666459e-02,9.624777777777777932e-02,1.719429824222701575e-01,1.961847153163085999e-01,2.321096709771301170e-01,1.381747618707908874e-02,2.314423864004635373e-02,4.340935277646482821e-02,1.052318285301793582e-01,7.396396396396395789e-02,1.011427619523571492e-01,3.599799033329706410e-01,2.631971340827437555e-01,2.670717135032323886e-01,1.743435019148660559e-01,4.431380676267324126e-02,5.933745694093881667e-02,2.000791229052363007e-01,2.967495836396489284e-01,1.703248640712306042e-02,6.314032337751650237e-02
1.459857142857142742e-01,6.364057142857143523e-02,7.422742857142856920e-02,2.741710878770668436e-01,2.370139638851366248e-01,2.399330669662425863e-01,1.230643026625627273e-01,4.774570194618461827e-02,4.037358872748814803e-02,1.218950437317784241e-01,7.121674089299988297e-02,9.077002229463214389e-02,7.680499352901407617e-01,5.842553882682917088e-01,9.431952999140448268e-01,2.797770409331554742e+00,9.925044657285149174e-01,1.888034237984786312e+00,2.503727062428153238e-01,7.651668744908257658e-01,4.601268099471552547e-02,1.172710898427944626e+00
6.814833965299321727e-01,6.781945402959895786e-01,6.500011490290704685e-01,2.091763684751755670e-01,2.139364790203726885e-01,2.383141318483809334e-01,1.145676132785224816e-02,1.224740401714934437e-02,1.523158748162176807e-02,6.501452107279693804e-01,6.448862068965517391e-01,7.146390804597700930e-01,2.620253274690227396e-01,2.769858580782956214e-01,2.637518063076158548e-01,2.389202319508255262e-02,2.420934901540275005e-02,2.077457026746764440e-02,2.204756597813097019e-01,2.675876639516447386e-01,7.551729327283281286e-03,1.328534749222237861e-02
6.739859898943499905e-01,5.619256653410829028e-01,6.853008727606798578e-01,3.361101580459927018e-01,3.342530077732557281e-01,2.924387688475135749e-01,4.854410994732496348e-02,5.127023193078524693e-02,2.972016858015033916e-02,6.764779513091410124e-01,6.631362802080146279e-01,5.814898177920685418e-01,4.239893776415417648e-01,4.231660882100561905e-01,4.236266064830472855e-01,9.349668817039344382e-02,9.385379766955413705e-02,8.746379574124150957e-02,3.209339782222540016e-01,4.235940241115483951e-01,2.553528215636605495e-02,5.291511189452930558e-02
4.923486666666666567e-01,3.913719999999999977e-01,5.134756666666666636e-01,4.014167714474989324e-01,4.977384463316263385e-01,4.136241900272863425e-01,1.015665292725843882e-01,2.465854965795978293e-01,1.483875436637223932e-01,4.896461918100573629e-01,4.688056221689315128e-01,4.387408296651993944e-01,5.458473200725846297e-01,5.577450813666290363e-01,6.565543034038612280e-01,2.465000251542535381e-01,2.287516164319697287e-01,3.630869038825030315e-01,4.375931359354705563e-01,5.867155682810250017e-01,1.017289591165545931e-01,1.649652031295854859e-01
9.705368181818181395e-01,9.129627272727273146e-01,7.735731818181817987e-01,3.429341116269751799e-01,3.005795834776687769e-01,2.924707697414750673e-01,2.860498088548693238e-02,2.275253927585681527e-02,2.564032320677870833e-02,8.421632560254661559e-01,9.185195277020890003e-01,8.963451568894952315e-01,3.530298770774022987e-01,4.364327581388436350e-01,4.163660999445706334e-01,3.761530215358972751e-02,9.271629339178681650e-02,6.291836359343605523e-02,3.119948216153730081e-01,4.019429117202721891e-01,1.488231295160860439e-02,3.939817042240182504e-02
8.880059781593383494e-01,8.142305473548474559e-01,8.406110629914573806e-01,1.527712134766078533e-01,1.686920659672272171e-01,1.529167602314416008e-01,6.485794183695556617e-03,9.855279877850444889e-03,7.928731419806633526e-03,8.546213921901527621e-01,8.467239388794567390e-01,8.414699490662139736e-01,2.167658348493581300e-01,2.326044702038106426e-01,2.275220559395424724e-01,2.459678305761793179e-02,2.592118956866730842e-02,2.451181926712375433e-02,1.581266798917588812e-01,2.256307869975704150e-01,4.738223408168601956e-03,1.444429564154209138e-02
4.736096551724137682e-01,3.118803448275861978e-01,3.254748275862068829e-01,2.979942411809683445e-01,4.253262145403774452e-01,5.234136706354328705e-01,8.118302975409173727e-02,3.023208131360145545e-01,4.238700229120250795e-01,4.067990348155808289e-01,3.361718426501035251e-01,3.679586349534643142e-01,5.953964858702455176e-01,7.099082316385652014e-01,5.932595073905262417e-01,5.177744252034170991e-01,8.005179694357918985e-01,4.461284810031120318e-01,4.155780421189261831e-01,6.328547416331122832e-01,1.756430580905855854e-01,3.508640123318556014e-01
4.233724137931034748e-01,3.411949425287356119e-01,3.369131034482758524e-01,1.601397675447882030e-01,1.704878869958250109e-01,2.085661481241079529e-01,3.210386747503178595e-02,3.394263224522119787e-02,7.263590004497119668e-02,4.105765827875444973e-01,3.311497584541062689e-01,3.597168792370447066e-01,2.793066193256035779e-01,2.447530393857463571e-01,2.617022620406668221e-01,2.514033431979622590e-01,1.378379653672887062e-01,1.204786243620109693e-01,1.797312675549070649e-01,2.619206402506722431e-01,2.878798855605460907e-02,1.036650828367053356e-01
2.850767857142857409e-01,2.287083333333333468e-01,3.964797619047619182e-01,1.963638251290379388e-01,1.826215367660262989e-01,1.831749430407816626e-01,1.774378692927492188e-02,1.994980596202626175e-02,1.866617637947567618e-02,3.172805763963320036e-01,2.711622650487746644e-01,3.218566154579016181e-01,1.758755374429278595e-01,2.047155892153909584e-01,2.062225356500253237e-01,1.396283555641567552e-02,2.177911150959773931e-02,2.147672900244952318e-02,1.873867683119486427e-01,1.956045541027814083e-01,1.085900994639782402e-02,1.120783636354322037e-02
1.444811224489795931e-01,1.268030612244897826e-01,1.560714285714285832e-01,1.921395699037205529e-01,1.923110653070279619e-01,1.991922693459782234e-01,2.009585885960136348e-02,2.130681419636176396e-02,2.288944070522155524e-02,1.907145409074669506e-01,9.108544916896094135e-02,1.456106772827029938e-01,2.568826208114140530e-01,2.388687799027166547e-01,2.714746019362009322e-01,4.887727453040234538e-02,3.133620462159470571e-02,7.144274478293501096e-02,1.945476348522422461e-01,2.557420008834438985e-01,1.239063432284039958e-02,3.068660849390959441e-02
1.159601851851851800e-01,1.213601851851851821e-01,3.071851851851851722e-01,3.913319291735087857e-01,2.295387021000860894e-01,2.374686511716319892e-01,3.713893526347661345e-01,5.192976112466967525e-02,7.556973086374355053e-02,1.664152777777777870e-01,1.947412037037037080e-01,1.833490740740740810e-01,2.639398824669983434e-01,4.368890398094475436e-01,5.368766590357141322e-01,8.090988672073827492e-02,6.683525536271721634e-01,8.071950273069632420e-01,2.861130941484089640e-01,4.125685271040533397e-01,1.275136313252449860e-01,3.503657387198275130e-01
7.383270596806508212e-01,1.688440272208044657e-01,7.369558618177403375e-02,4.798469052307715588e-01,3.416759968151722449e-01,3.159962580712479818e-01,1.529551014514943574e+00,1.264223814326216888e-01,1.005014573105470210e-01,3.767209979967219291e-01,2.861723593047283409e-01,3.180510532386329192e-01,7.542000763753620163e-01,4.035492239870998588e-01,5.124210142742356977e-01,1.235638378634623447e+00,1.532598076295351996e-01,4.386090036377828794e-01,3.791730533723972063e-01,5.567234382122325798e-01,5.126845973730754791e-01,4.400339165541133912e-01
1.274421583094356436e-01,4.176778068175499015e-02,4.068268507948882146e-02,2.656223740382750997e-01,2.024977384799538649e-01,1.866459249764443606e-01,9.950931673499489871e-02,3.414217800207011017e-02,1.695521972341191078e-02,7.874986091020362566e-02,6.171067290552584989e-02,6.938355402247690928e-02,7.297872266560878618e-01,5.147320419497317667e-01,5.060049190400717212e-01,1.584682150864220818e+00,9.732686275573314560e-01,1.005128372389933800e+00,2.182553458315577843e-01,5.835080625486305239e-01,3.552037273274741280e-02,7.046474599746254119e-01
2.238479283115961394e-01,2.910468111565109317e-01,3.291784225002218345e-01,2.311522345166555914e-01,1.788875212996162145e-01,1.626882489002334786e-01,3.459141442776917513e-02,1.208386855362552845e-02,1.007775141989327751e-02,3.141801969656640714e-01,2.373201279090424720e-01,2.925108686008339731e-01,2.066746041740331330e-01,2.012176051445355995e-01,2.178923191687508476e-01,2.377913127926012046e-02,2.000600071796539495e-02,2.430238442045744990e-02,1.909093349055017708e-01,2.085948428291065360e-01,1.266731097052627847e-02,1.314996002378043295e-02
4.029809004092769209e-01,2.162547683923705666e-01,2.841291496134606617e-02,2.007114924315570870e-01,1.886605988880603324e-01,1.931033686632314672e-01,2.164373089860126623e-02,1.699584683843236715e-02,2.155270978477619170e-02,2.141827272727272746e-01,2.277709090909090794e-01,2.056954545454545424e-01,2.740457459872811530e-01,3.003408896269284534e-01,4.452329109683187958e-01,6.212458863280702348e-02,8.992499502321972538e-02,5.804962653323617605e-01,1.941584866609496196e-01,3.398731821941761155e-01,1.165155781684390317e-02,1.968987002122725150e-01
2.372554270208511729e-01,1.231943253287592910e-01,1.273093401885175557e-01,3.544475383567294857e-01,5.313388641204634943e-01,3.243572236356269123e-01,4.518645592624539326e-02,3.012548885359019324e-01,2.613103013453135087e-02,2.084617857142857245e-01,1.347989285714285834e-01,1.445321428571428590e-01,6.812334043999574984e-01,4.799568723875382026e-01,5.484764945041040729e-01,6.628941606767168038e-01,1.255136492551497396e-01,2.730173225120365865e-01,4.033812087042732419e-01,5.698889237638665728e-01,1.019145363101658375e-01,2.426064034146838688e-01
9.283652482269504069e-02,6.403191489361702120e-03,6.669680851063829186e-02,2.739341057748608810e-01,1.338268973398213102e-01,2.414469585047993583e-01,1.970026978673313639e-02,2.107840478169191022e-03,2.228668756820814667e-02,7.181460195828011372e-02,5.592297335600907027e-02,3.819816943380161672e-02,4.617635236357328088e-01,4.656064969311236035e-01,3.572264477877349353e-01,1.286783749279670208e-01,2.555362842245329502e-01,6.265532365168621776e-02,2.164026538731605165e-01,4.281988227848638195e-01,9.940042834215791559e-03,9.762889275851426019e-02
